Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Device Used_mobile,Device Used_tablet,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games
142.16,4,31,0,154,15,False,True,False,False,True,True,False,False,False
233.25,2,43,0,64,22,False,False,False,False,False,False,False,True,False
44.5,5,20,0,177,8,True,False,False,False,True,False,False,False,False
42.92,5,28,0,173,18,True,False,False,False,False,False,True,False,False
103.59,5,42,0,190,7,False,False,True,False,True,True,False,False,False
1204.17,5,13,0,121,14,False,False,False,False,True,False,True,False,False
130.67,5,55,0,188,8,False,False,True,True,False,False,True,False,False
299.41,5,26,0,122,0,False,True,False,True,False,False,False,False,False
53.83,5,35,0,275,6,True,False,False,True,False,False,True,False,False
174.06,3,21,0,61,16,False,False,True,True,False,True,False,False,False
31.28,5,33,0,123,11,False,True,False,False,True,True,False,False,False
122.53,3,37,0,241,2,False,False,False,False,True,False,True,False,False
47.03,3,36,0,31,15,True,False,False,True,False,False,True,False,False
255.02,5,15,0,267,13,True,False,False,False,True,False,False,False,False
378.73,3,27,0,5,17,False,True,False,True,False,False,False,False,True
20.7,2,32,0,339,8,False,True,False,False,False,False,False,False,True
74.4,1,34,0,323,23,True,False,False,False,True,False,False,False,True
250.53,2,43,0,58,0,False,False,True,False,True,False,False,True,False
76.96,5,30,0,318,19,True,False,False,False,True,False,False,False,False
327.19,4,31,0,30,4,True,False,False,False,True,False,False,False,True
146.95,3,31,0,1,22,True,False,False,False,False,False,True,False,False
602.43,3,35,0,192,14,True,False,False,False,False,False,True,False,False
51.98,3,36,0,171,6,False,False,True,False,True,False,False,False,True
139.01,2,23,0,364,8,False,True,False,True,False,False,False,False,True
169.36,3,55,0,55,22,False,False,True,False,True,False,False,False,True
636.22,5,43,0,78,0,False,False,True,True,False,False,True,False,False
82.54,2,42,0,19,14,False,False,True,False,True,True,False,False,False
209.45,4,51,0,298,0,False,True,False,True,False,False,False,False,False
122.11,1,37,0,195,0,False,True,False,False,False,True,False,False,False
176.24,4,21,0,198,4,False,False,False,True,False,False,False,False,True
408.51,3,24,0,201,13,False,True,False,True,False,False,True,False,False
43.72,2,56,0,153,9,True,False,False,False,True,False,False,False,True
181.63,5,30,0,124,4,False,False,False,False,True,False,False,False,True
715.83,4,29,0,347,20,True,False,False,True,False,False,True,False,False
193.34,5,33,0,213,14,False,False,False,False,True,True,False,False,False
29.79,1,50,0,36,13,False,False,False,True,False,False,False,True,False
112.24,1,23,0,365,2,False,False,True,False,True,False,False,True,False
124.46,4,57,0,57,1,False,False,False,True,False,True,False,False,False
283.86,4,17,0,165,4,True,False,False,False,True,False,True,False,False
194.36,3,52,0,290,1,False,True,False,False,False,False,False,True,False
117.86,1,35,0,154,3,False,False,True,False,False,False,False,False,True
85.12,2,42,0,126,10,False,True,False,False,True,True,False,False,False
230.49,1,38,0,4,12,False,False,False,True,False,True,False,False,False
414.29,2,41,0,102,4,False,False,True,False,False,False,False,False,True
254.69,2,32,0,286,3,False,True,False,False,True,False,False,False,False
1127.55,2,36,0,215,13,False,False,False,True,False,False,False,True,False
40.39,2,47,0,265,11,False,False,True,True,False,False,False,True,False
48.4,4,25,0,252,15,True,False,False,True,False,False,False,True,False
147.69,4,22,0,83,15,True,False,False,False,True,False,False,False,True
129.93,5,35,0,97,8,False,True,False,True,False,False,False,False,True
272.51,5,24,0,207,18,False,True,False,True,False,False,True,False,False
632.8,4,45,0,133,22,True,False,False,False,False,True,False,False,False
63.77,5,25,0,7,9,False,False,False,False,False,False,False,True,False
43.86,3,31,0,23,21,False,True,False,False,False,False,False,True,False
523.11,1,19,0,30,20,True,False,False,False,True,False,False,False,False
230.26,5,33,0,77,5,False,False,True,False,False,False,True,False,False
56.83,4,30,0,92,23,False,True,False,False,True,False,True,False,False
232.94,1,39,0,63,4,False,True,False,True,False,False,False,True,False
198.42,2,29,0,147,4,False,True,False,False,True,False,False,False,False
132.28,4,29,0,76,6,False,False,True,False,True,False,False,False,True
297.31,1,35,0,293,12,True,False,False,False,True,False,False,True,False
73.31,1,29,0,345,11,False,False,False,True,False,False,False,False,False
256.73,1,47,0,315,19,True,False,False,False,True,False,True,False,False
71.87,2,46,0,174,1,True,False,False,False,True,False,False,False,False
189.48,1,55,0,81,2,True,False,False,True,False,False,False,False,True
129.9,4,35,0,362,11,False,False,True,False,True,False,False,False,False
250.21,2,44,0,148,18,False,False,False,False,True,True,False,False,False
75.34,3,32,0,3,3,False,False,False,False,False,False,False,False,True
777.1,2,49,0,303,1,False,False,False,False,False,False,True,False,False
310.37,2,31,0,350,7,False,True,False,False,True,False,False,False,False
238.94,4,35,0,20,10,False,False,True,False,False,False,False,False,True
320.79,1,23,1,46,3,False,False,True,False,True,False,False,True,False
51.39,5,32,0,270,3,False,False,True,False,False,False,False,False,True
62.7,1,35,0,41,16,True,False,False,False,True,False,False,False,False
79.74,3,34,0,264,20,False,False,True,False,False,False,False,True,False
93.27,2,30,1,295,7,True,False,False,False,False,False,False,False,False
104.47,2,39,0,331,22,False,True,False,False,False,False,False,False,True
265.4,3,27,0,97,3,False,False,False,False,True,False,False,False,True
88.98,5,32,0,89,5,False,False,True,False,True,True,False,False,False
99.76,1,36,0,161,8,False,False,False,True,False,False,False,True,False
759.66,3,53,0,222,19,False,False,True,False,False,False,True,False,False
363.09,5,35,0,22,10,False,True,False,True,False,False,False,False,True
74.43,1,35,0,263,14,True,False,False,False,True,False,False,True,False
208.83,2,23,0,74,4,False,True,False,False,False,False,False,False,False
198.21,2,32,0,229,3,False,False,True,True,False,False,False,False,True
220.9,2,21,0,293,7,False,True,False,True,False,False,True,False,False
149.67,1,13,0,84,5,False,True,False,False,True,False,True,False,False
67.82,2,30,1,329,11,False,False,False,False,False,False,False,False,True
284.85,3,29,0,203,1,False,True,False,False,False,False,False,False,True
69.41,2,36,0,267,2,False,False,False,False,True,False,False,True,False
61.95,3,28,0,259,10,False,False,True,True,False,False,False,False,True
297.02,3,16,0,106,3,False,False,True,True,False,False,True,False,False
218.58,5,21,0,255,11,False,False,True,False,True,False,False,False,False
157.02,4,39,0,329,11,False,True,False,False,True,False,True,False,False
224.23,2,15,0,29,17,False,False,False,False,False,False,False,False,True
28.49,5,43,0,312,7,False,False,False,True,False,False,True,False,False
51.13,2,22,0,234,2,False,False,False,True,False,False,False,True,False
215.04,4,47,0,206,19,True,False,False,True,False,False,True,False,False
22.9,5,40,0,20,1,False,False,False,False,True,False,False,False,True
188.4,2,43,0,272,22,False,True,False,False,False,False,True,False,False
22.28,1,42,0,35,14,False,False,False,False,True,False,False,True,False
49.45,1,41,0,321,11,False,False,False,False,True,False,False,False,True
14.62,2,26,0,321,1,False,False,False,False,True,True,False,False,False
169.73,5,34,0,229,21,False,True,False,False,False,False,True,False,False
229.76,5,39,0,317,2,False,False,False,False,False,True,False,False,False
136.46,3,23,0,86,3,True,False,False,False,True,False,False,True,False
329.48,1,21,0,329,9,False,False,False,True,False,False,False,False,True
121.0,3,58,0,52,23,True,False,False,False,True,False,False,True,False
197.73,1,35,0,121,18,False,False,False,True,False,False,True,False,False
113.16,1,16,0,196,10,False,False,True,False,True,False,False,True,False
74.88,4,18,0,12,12,False,True,False,False,True,False,True,False,False
126.94,3,20,0,237,10,False,False,False,False,True,False,True,False,False
325.49,4,30,0,261,8,True,False,False,True,False,False,False,False,False
173.43,5,19,0,33,20,False,False,False,False,True,False,True,False,False
523.87,2,26,1,336,4,False,False,True,True,False,False,True,False,False
164.16,1,37,0,153,8,False,False,False,True,False,False,True,False,False
1138.67,3,27,0,60,1,False,False,False,False,False,False,True,False,False
289.55,4,40,0,174,22,False,False,False,False,True,False,False,False,True
70.47,3,34,0,238,11,False,False,True,True,False,False,False,False,False
105.08,1,29,0,307,3,False,True,False,False,True,False,True,False,False
179.72,1,41,0,234,5,True,False,False,True,False,False,False,False,True
42.39,5,37,0,199,1,False,False,False,True,False,False,True,False,False
460.72,1,37,0,25,21,True,False,False,False,False,True,False,False,False
87.86,5,55,0,291,17,False,False,True,False,False,False,True,False,False
175.91,1,38,0,252,0,False,False,True,True,False,False,False,True,False
63.27,4,39,0,227,23,False,False,True,True,False,True,False,False,False
629.9499999999999,2,28,1,4,1,True,False,False,False,False,False,False,True,False
31.69,3,34,0,326,18,False,False,False,True,False,False,False,False,True
76.9,2,33,0,87,23,False,False,True,False,False,False,False,False,False
2937.7,5,48,1,250,0,False,False,True,True,False,False,True,False,False
16.66,2,20,0,277,8,False,False,True,False,True,False,True,False,False
171.94,4,27,0,5,11,True,False,False,True,False,False,False,False,False
122.6,2,37,0,228,18,False,True,False,False,True,False,False,False,True
1054.88,1,35,0,342,1,False,True,False,False,True,False,False,False,False
114.12,2,27,0,97,7,False,True,False,False,False,False,True,False,False
179.06,1,25,0,115,8,False,False,True,False,True,True,False,False,False
937.36,5,38,0,85,14,False,False,False,False,False,False,True,False,False
342.83,1,19,0,255,20,False,False,True,False,True,False,False,False,False
19.41,3,43,0,322,9,True,False,False,True,False,True,False,False,False
76.01,2,27,0,352,12,False,True,False,False,True,True,False,False,False
408.66,1,42,0,257,11,True,False,False,False,False,False,False,False,False
13.78,4,37,0,7,21,True,False,False,False,True,False,False,True,False
546.92,4,32,0,215,0,True,False,False,False,True,False,False,True,False
67.59,4,42,0,130,10,False,True,False,False,False,False,False,False,False
93.71,1,23,0,217,23,False,False,False,False,True,False,False,False,True
344.06,4,33,0,214,1,False,True,False,False,True,True,False,False,False
224.1,2,44,0,191,23,True,False,False,False,True,False,False,False,True
125.91,2,41,0,205,15,False,True,False,False,False,False,False,False,True
20.57,2,31,0,40,2,True,False,False,False,True,True,False,False,False
24.92,2,28,0,193,7,False,False,True,False,False,False,False,True,False
33.15,3,35,0,273,0,False,True,False,True,False,False,False,True,False
17.8,3,31,0,179,20,False,False,True,False,True,False,False,False,False
19.33,3,31,0,258,15,False,False,False,False,False,False,False,False,False
106.08,4,61,0,344,12,False,False,False,False,False,False,False,True,False
22.56,3,34,0,235,18,False,False,True,True,False,False,False,False,True
27.71,1,32,0,298,23,True,False,False,False,True,False,True,False,False
28.61,4,43,0,360,22,False,False,True,False,False,False,False,False,False
13.26,3,34,0,153,4,False,False,False,False,False,True,False,False,False
386.18,3,36,0,102,4,False,True,False,False,True,False,True,False,False
194.21,3,29,0,297,6,False,False,False,False,False,True,False,False,False
117.07,5,26,0,61,18,False,True,False,True,False,False,False,False,False
156.61,4,28,0,349,16,False,False,False,False,True,False,False,False,True
488.43,1,16,0,190,9,True,False,False,False,True,False,True,False,False
240.14,5,33,0,351,5,True,False,False,False,True,False,True,False,False
196.35,1,43,0,37,19,False,False,False,True,False,False,False,False,True
124.79,5,41,0,321,13,False,True,False,False,True,False,False,False,True
515.0,4,36,0,289,5,False,True,False,False,False,False,True,False,False
50.63,5,34,0,278,22,False,False,False,False,False,True,False,False,False
30.87,4,36,0,232,21,True,False,False,True,False,False,False,True,False
1034.5,3,29,1,2,1,True,False,False,False,False,False,False,True,False
185.69,5,44,0,153,12,False,True,False,False,True,True,False,False,False
641.87,3,21,0,166,7,False,False,False,False,False,False,False,True,False
132.01,5,35,0,77,14,True,False,False,False,False,True,False,False,False
39.08,5,34,0,320,9,False,True,False,True,False,False,False,False,True
80.27,3,35,0,37,4,False,False,False,False,True,True,False,False,False
86.85,3,44,0,265,5,True,False,False,False,True,False,True,False,False
406.7,2,42,0,168,11,False,False,False,False,True,False,False,True,False
283.72,5,33,0,177,8,True,False,False,False,False,False,True,False,False
73.32,1,33,0,123,8,False,True,False,True,False,False,True,False,False
650.28,2,46,0,52,15,True,False,False,False,True,False,True,False,False
176.11,5,31,0,78,17,False,False,False,False,True,False,False,False,True
403.76,2,27,0,290,8,False,False,False,False,True,False,False,False,True
714.1,3,31,0,199,4,True,False,False,False,False,False,True,False,False
233.88,4,33,0,12,22,False,False,False,False,True,True,False,False,False
1050.9,4,40,1,5,0,False,False,True,True,False,False,False,False,False
78.04,5,28,0,51,6,False,True,False,False,True,False,False,False,False
50.55,5,33,0,334,3,True,False,False,False,True,False,False,False,False
178.91,2,27,0,223,22,False,True,False,False,False,True,False,False,False
456.79,5,27,0,233,5,True,False,False,True,False,False,False,True,False
352.19,2,40,0,129,18,False,False,False,True,False,False,True,False,False
146.45,1,31,0,37,10,False,False,False,True,False,False,False,False,True
150.59,1,36,0,43,0,False,True,False,False,True,False,False,False,True
274.86,2,36,0,346,12,False,True,False,False,True,True,False,False,False
186.87,5,35,0,109,3,False,True,False,False,True,False,False,False,True
666.17,2,37,1,13,2,False,False,False,True,False,False,False,False,False
597.66,5,30,0,149,0,False,True,False,False,True,False,False,True,False
80.36,1,34,0,346,22,False,False,False,False,True,True,False,False,False
